id,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,trip_duration
id_11689,2016-01-09 02:49:00,-73.92438625865586,40.80205295448689,-73.90512912552173,40.79245487694753,2,412
id_11690,2016-01-09 02:50:00,-73.96972946265538,40.758378339642604,-73.9395997922383,40.745398494876056,2,522
id_11691,2016-01-09 02:51:00,-73.91537181272534,40.82279691405743,-73.92414051864198,40.76591736066828,2,1289
id_11692,2016-01-09 02:52:00,-73.97000364470803,40.78395521608177,-73.97745661161876,40.8058962989059,3,462
id_11693,2016-01-09 02:53:00,-73.96369893534106,40.74625206187143,-73.98366466617317,40.78916303936863,3,761
id_11694,2016-01-09 02:54:00,-73.95932044620183,40.825030251603614,-73.91195967584298,40.82123835112077,3,623
id_11695,2016-01-09 02:55:00,-73.90540085835096,40.78065259154805,-73.93015505872012,40.75883731291371,3,575
id_11696,2016-01-09 02:56:00,-73.91679161031291,40.745551214631035,-73.90761136962665,40.731030902813025,2,301
id_11697,2016-01-09 02:57:00,-73.93693145642757,40.80352321662943,-73.97842166680142,40.78062669695496,1,852
id_11698,2016-01-09 02:58:00,-73.90802507018651,40.75337901065093,-73.97281228753945,40.75212522836939,1,902
id_11699,2016-01-09 02:59:00,-73.9087071752664,40.74876669391104,-73.98370114000672,40.742323874854016,3,950
id_11700,2016-01-09 03:00:00,-73.95101669040513,40.75675914758595,-73.92498728255282,40.73178082967499,1,713
id_11701,2016-01-09 03:01:00,-73.91185627125125,40.7878276448122,-73.92844185426533,40.788657579211616,1,258
id_11702,2016-01-09 03:02:00,-73.96937572279982,40.759258945960255,-73.94744463474737,40.76862498400778,2,391
id_11703,2016-01-09 03:03:00,-73.93967711500444,40.734081347376005,-73.97647139728933,40.76233074270621,1,754
id_11704,2016-01-09 03:04:00,-73.97817582696113,40.76874970545881,-73.98761501722728,40.768143067673485,1,142
id_11705,2016-01-09 03:05:00,-73.94732055144087,40.75343876023967,-73.96410305712052,40.80631611747707,3,920
id_11706,2016-01-09 03:06:00,-73.93796342302328,40.781144734195465,-73.98971937729846,40.75321347964175,1,1046
id_11707,2016-01-09 03:07:00,-73.9820081642084,40.775956160367485,-73.89512413541351,40.78096781733261,2,1124
id_11708,2016-01-09 03:08:00,-73.94373872382683,40.7378083074913,-73.97298010666067,40.82939945870209,2,2109
id_11709,2016-01-09 03:09:00,-73.92483294570398,40.75453140474066,-73.96345092180692,40.73499245496262,3,687
id_11710,2016-01-09 03:10:00,-73.92859117652552,40.75814842784084,-73.91014264337947,40.79576478465258,1,655
id_11711,2016-01-09 03:11:00,-73.98456461121089,40.77847366321877,-73.89050463326716,40.798280280954636,2,1725
id_11712,2016-01-09 03:12:00,-73.98046603140918,40.812221883273814,-73.92794523929578,40.77227416434254,2,1305
id_11713,2016-01-09 03:13:00,-73.95486437540448,40.751860269859705,-73.96466792660986,40.81072039243957,2,996
id_11714,2016-01-09 03:14:00,-73.90573142770839,40.74581866718185,-73.94470852007497,40.79714078815762,1,974
id_11715,2016-01-09 03:15:00,-73.90302439468326,40.73010215775176,-73.98403493980297,40.801227728094474,1,1719
id_11716,2016-01-09 03:16:00,-73.9590387130292,40.79065031891731,-73.97909867521444,40.74294107896012,3,964
id_11717,2016-01-09 03:17:00,-73.91811079147585,40.76256398560058,-73.9190406568578,40.78473606801655,2,453
id_11718,2016-01-09 03:18:00,-73.93226094076483,40.79701553525145,-73.9070513163527,40.74673306583635,2,1157
id_11719,2016-01-09 03:19:00,-73.89165777412406,40.79901423944246,-73.96298612208508,40.737967961195494,3,1943
id_11720,2016-01-09 03:20:00,-73.98053560877102,40.734470352436645,-73.91616065626047,40.77245142261988,2,1267
id_11721,2016-01-09 03:21:00,-73.93521192577597,40.77184116971551,-73.92596301482138,40.73987000101019,1,673
id_11722,2016-01-09 03:22:00,-73.93074623511286,40.826798269736074,-73.93903302895492,40.73003908010677,2,2296
id_11723,2016-01-09 03:23:00,-73.95923314290488,40.75751437970807,-73.96107390302103,40.82711195378331,2,1323
id_11724,2016-01-09 03:24:00,-73.98530467525084,40.782955043473045,-73.8914776741951,40.81768986216506,2,1865
id_11725,2016-01-09 03:25:00,-73.98478954643122,40.78378135706371,-73.96520351535179,40.74858877490063,3,719
id_11726,2016-01-09 03:26:00,-73.94463819457994,40.75605512573894,-73.96913246191464,40.74498861568123,1,474
id_11727,2016-01-09 03:27:00,-73.9207526210556,40.80792563689106,-73.97900559472517,40.76430616708886,1,1349
id_11728,2016-01-09 03:28:00,-73.91998242141968,40.730368286344884,-73.92410066498455,40.741262917100585,3,258
id_11729,2016-01-09 03:29:00,-73.9719030150278,40.75267905068358,-73.89987953449713,40.76389330345892,2,973
id_11730,2016-01-09 03:30:00,-73.90420278589941,40.789252727359674,-73.97658386916869,40.80053560230829,1,1125
id_11731,2016-01-09 03:31:00,-73.95228375740302,40.82172936667042,-73.97955813971154,40.75394256677243,2,1137
id_11732,2016-01-09 03:32:00,-73.89356320980275,40.73095311531239,-73.89955760494277,40.807861010472074,3,1767
id_11733,2016-01-09 03:33:00,-73.97818403655744,40.79008678616936,-73.92394484798238,40.82228879117991,3,941
id_11734,2016-01-09 03:34:00,-73.90635453013644,40.73033667130247,-73.89309780874784,40.73380293965078,2,244
id_11735,2016-01-09 03:35:00,-73.89916618467545,40.79228174586925,-73.91897071375986,40.784058835904894,1,343
id_11736,2016-01-09 03:36:00,-73.90773244738563,40.77115954108978,-73.91282947025269,40.73764742798356,2,721
id_11737,2016-01-09 03:37:00,-73.90911588588003,40.77344542985291,-73.94382797860209,40.785113780158916,3,516
id_11738,2016-01-09 03:38:00,-73.9538689984595,40.82675096240061,-73.96616879986222,40.73372151847275,3,1905
id_11739,2016-01-09 03:39:00,-73.9186656893279,40.79822463436547,-73.93308594208582,40.77972739112835,2,475
id_11740,2016-01-09 03:40:00,-73.93206534339886,40.749641463268254,-73.95417862698231,40.77269975513546,1,611
id_11741,2016-01-09 03:41:00,-73.94755208685687,40.8297337214834,-73.94302744736592,40.82576440629591,2,111
id_11742,2016-01-09 03:42:00,-73.89068883039462,40.75566777318653,-73.93843154795618,40.748171414268825,1,785
id_11743,2016-01-09 03:43:00,-73.96095452818548,40.79859068226599,-73.98734292565544,40.740842803179,2,998
id_11744,2016-01-09 03:44:00,-73.94868559778122,40.79802949954461,-73.92914593435545,40.73730420992241,3,1019
id_11745,2016-01-09 03:45:00,-73.89971389626618,40.81497250173882,-73.95414651955275,40.74396479890796,3,1899
id_11746,2016-01-09 03:46:00,-73.96109917209037,40.76988668752401,-73.90878953519692,40.78862727780156,2,914
id_11747,2016-01-09 03:47:00,-73.97473188578714,40.79959645131253,-73.98436996344633,40.8273345121505,3,636
id_11748,2016-01-09 03:48:00,-73.95900002503305,40.79259410738796,-73.9343809612429,40.789575159401984,1,420
id_11749,2016-01-09 03:49:00,-73.91406883228981,40.77364199510351,-73.95399806516025,40.795195223291344,1,850
id_11750,2016-01-09 03:50:00,-73.90401459902976,40.821595742240454,-73.98067037374368,40.791539463976754,1,1484
id_11751,2016-01-09 03:51:00,-73.97855550123776,40.755192959335425,-73.9486305324435,40.74753582362665,2,420
id_11752,2016-01-09 03:52:00,-73.92782873189252,40.75242735763327,-73.94907283462686,40.824458259781196,3,1526
id_11753,2016-01-09 03:53:00,-73.93327130944051,40.793038825520505,-73.91466921301424,40.829182884443064,3,776
id_11754,2016-01-09 03:54:00,-73.92312022144866,40.749026663827834,-73.97479800997657,40.745615128223164,2,858
id_11755,2016-01-09 03:55:00,-73.92289436288732,40.81299948068065,-73.90696181958546,40.75488410376775,1,1378
id_11756,2016-01-09 03:56:00,-73.89405325297334,40.76396752561183,-73.98520936853116,40.78702760323579,1,1680
id_11757,2016-01-09 03:57:00,-73.95534707915732,40.77210994751817,-73.93842925208466,40.821907030778554,1,883
id_11758,2016-01-09 03:58:00,-73.96002330782642,40.798231585759176,-73.92509961893711,40.7880986465957,1,607
id_11759,2016-01-09 03:59:00,-73.9318774714178,40.81851016930006,-73.9885656811395,40.76772304217012,1,1157
id_11760,2016-01-09 04:00:00,-73.94705815407613,40.79899674808237,-73.98308695417711,40.76799418455813,2,858
id_11761,2016-01-09 04:01:00,-73.94262457276874,40.739420522497156,-73.96264967987935,40.77001226918804,1,610
id_11762,2016-01-09 04:02:00,-73.98307230064954,40.763806098751246,-73.95185475372205,40.82307017293792,2,1033
id_11763,2016-01-09 04:03:00,-73.97517578230463,40.80500629157335,-73.9553489747491,40.80710634894329,3,249
id_11764,2016-01-09 04:04:00,-73.89646250634071,40.82077506423605,-73.89286890120172,40.8100595999729,1,219
id_11765,2016-01-09 04:05:00,-73.98317085483298,40.79338271180271,-73.97330570507863,40.734315305851005,3,1107
id_11766,2016-01-09 04:06:00,-73.93098544073193,40.78961550293798,-73.90092644881078,40.760950866203856,3,858
id_11767,2016-01-09 04:07:00,-73.91454249709821,40.767921955781006,-73.89554233130785,40.808356245598,3,768
id_11768,2016-01-09 04:08:00,-73.98881364715591,40.77780516597151,-73.97244079106454,40.74185608807772,3,878
id_11769,2016-01-09 04:09:00,-73.96772518520666,40.7732227546737,-73.91414121526168,40.756150796627715,1,933
id_11770,2016-01-09 04:10:00,-73.95229279691506,40.73551764765529,-73.89018107132445,40.81228571856552,1,1787
id_11771,2016-01-09 04:11:00,-73.93931825529313,40.73218528869033,-73.96521466871496,40.785852441076344,3,1018
id_11772,2016-01-09 04:12:00,-73.95584047052444,40.791740383423644,-73.93972640400999,40.784408702714025,2,229
id_11773,2016-01-09 04:13:00,-73.9251000741851,40.78098387837552,-73.91411646113501,40.75951625376919,3,447
id_11774,2016-01-09 04:14:00,-73.96736024827493,40.75448908037686,-73.9165223163687,40.73926815002879,2,806
id_11775,2016-01-09 04:15:00,-73.98745170635709,40.81927509630669,-73.90668348610379,40.816504445075076,1,1091
id_11776,2016-01-09 04:16:00,-73.98984289491817,40.75065949000326,-73.9551760064697,40.74815902370087,2,574
id_11777,2016-01-09 04:17:00,-73.95544879880504,40.80004988254879,-73.97793400438597,40.78266557502505,2,516
id_11778,2016-01-09 04:18:00,-73.95383372008057,40.808836291098544,-73.92235782897723,40.7892443605221,2,573
id_11779,2016-01-09 04:19:00,-73.89513958826134,40.81402269752712,-73.95604380466864,40.77770087376422,2,1383
id_11780,2016-01-09 04:20:00,-73.98552192874797,40.81395299385397,-73.92539353738808,40.81135019813348,2,1026
id_11781,2016-01-09 04:21:00,-73.93699349398648,40.809418175549794,-73.9426580936045,40.73050069729259,2,1619
id_11782,2016-01-09 04:22:00,-73.93221866857361,40.7757800173197,-73.9441392741265,40.766255341573626,2,295
id_11783,2016-01-09 04:23:00,-73.92007249881023,40.7923911559964,-73.90184884801032,40.8000212447695,3,357
id_11784,2016-01-09 04:24:00,-73.92612653998593,40.81577113789533,-73.92595406952427,40.734822813157884,1,1612
id_11785,2016-01-09 04:25:00,-73.9891860506276,40.77202893832011,-73.92754936758266,40.822093706576716,1,1625
id_11786,2016-01-09 04:26:00,-73.9268142326591,40.797085497528656,-73.89291482278232,40.767889316701876,2,827
id_11787,2016-01-09 04:27:00,-73.95776120603003,40.74595363309564,-73.96302556333693,40.78951520348694,1,710
id_11788,2016-01-09 04:28:00,-73.91271310386522,40.78646926115546,-73.9211485880515,40.730946106719664,1,1099
id_11789,2016-01-09 04:29:00,-73.97116346138642,40.74410459032721,-73.95444763596628,40.7839343294344,3,932
id_11790,2016-01-09 04:30:00,-73.91837943480228,40.79602909930759,-73.93010787096914,40.750651456772104,2,904
id_11791,2016-01-09 04:31:00,-73.92745046663109,40.76768309532393,-73.90828899400776,40.763579049514505,2,351
id_11792,2016-01-09 04:32:00,-73.92477091146725,40.75278429343417,-73.89772148159723,40.823788571025155,1,1650
id_11793,2016-01-09 04:33:00,-73.97240523129123,40.76607432475177,-73.947289835061,40.80178890842952,3,824
id_11794,2016-01-09 04:34:00,-73.92308259986675,40.800141712258394,-73.90679094430426,40.79460446984209,3,254
id_11795,2016-01-09 04:35:00,-73.91630215913581,40.820803342409235,-73.95649335630155,40.828874353117875,1,545
id_11796,2016-01-09 04:36:00,-73.94105897387621,40.731128094869575,-73.92389733266272,40.747877580518775,2,501
id_11797,2016-01-09 04:37:00,-73.95596343170124,40.746784794688345,-73.90223657875704,40.736089845761796,3,778
id_11798,2016-01-09 04:38:00,-73.97334451507118,40.80057333402691,-73.92145778767829,40.80685631929703,2,718
id_11799,2016-01-09 04:39:00,-73.96100394748892,40.78687348617355,-73.91942662080908,40.732306974482185,2,1242
id_11800,2016-01-09 04:40:00,-73.91361716375474,40.76191830474613,-73.90623732814328,40.807919757094545,3,927
id_11801,2016-01-09 04:41:00,-73.94905992754536,40.79517632530701,-73.96475515412656,40.78061110357882,2,451
id_11802,2016-01-09 04:42:00,-73.91972867580067,40.81671875626364,-73.91531041731953,40.75269196585912,1,1080
id_11803,2016-01-09 04:43:00,-73.91599086750014,40.755797867253115,-73.92623559504575,40.79403327569059,1,898
id_11804,2016-01-09 04:44:00,-73.92258297758757,40.778567217730746,-73.93541123933649,40.77941189579995,3,167
id_11805,2016-01-09 04:45:00,-73.9226461576317,40.732076734129706,-73.89249090841591,40.748935283321764,3,565
id_11806,2016-01-09 04:46:00,-73.92891917956739,40.82459959795442,-73.9487486468405,40.810590469192064,3,471
id_11807,2016-01-09 04:47:00,-73.93815780212863,40.81016437327257,-73.9665149975295,40.75892323072524,3,1247
id_11808,2016-01-09 04:48:00,-73.97021833131296,40.780509053683794,-73.90607342560138,40.75450147985814,2,1322
id_11809,2016-01-09 04:49:00,-73.90571966130781,40.829199799093495,-73.97148777797462,40.79956622046467,3,1218
id_11810,2016-01-09 04:50:00,-73.89357358275123,40.75202186294839,-73.91547264507703,40.77195793110533,2,572
id_11811,2016-01-09 04:51:00,-73.94335159343998,40.804397054898594,-73.89717801086177,40.76436503759936,2,1258
id_11812,2016-01-09 04:52:00,-73.89667612441153,40.80695065654298,-73.9078418368784,40.786005522709885,3,436
id_11813,2016-01-09 04:53:00,-73.89020054622766,40.81308558121759,-73.92668488040235,40.79595036101004,3,628
id_11814,2016-01-09 04:54:00,-73.94138040874141,40.798509630358346,-73.89768469710387,40.74243973400324,3,1375
id_11815,2016-01-09 04:55:00,-73.917564462625,40.749059060249124,-73.94110912784974,40.819530995589226,2,1653
id_11816,2016-01-09 04:56:00,-73.92562096617495,40.7391334119511,-73.98243269526385,40.7672367124408,3,934
id_11817,2016-01-09 04:57:00,-73.96627351839992,40.74803572078627,-73.91650692013488,40.74953658937154,1,835
id_11818,2016-01-09 04:58:00,-73.98529105562456,40.81583185223156,-73.91831555724849,40.742942490132876,2,2006
id_11819,2016-01-09 04:59:00,-73.94466446888255,40.77019951032772,-73.90346238068109,40.81991350150828,3,1218
id_11820,2016-01-09 05:00:00,-73.91127950026036,40.78461660888995,-73.94939006609114,40.7363576583782,3,995
id_11821,2016-01-09 05:01:00,-73.95748653373103,40.73253729950694,-73.975495885176,40.800866723921516,1,1561
id_11822,2016-01-09 05:02:00,-73.91155612788067,40.779142852894836,-73.9797329746718,40.73204100397075,1,1635
id_11823,2016-01-09 05:03:00,-73.92451983180369,40.77092692683332,-73.95546044384362,40.81787740427272,1,985
id_11824,2016-01-09 05:04:00,-73.92044586481823,40.78345602440124,-73.91070356590102,40.821040535504025,2,669
id_11825,2016-01-09 05:05:00,-73.96142591116225,40.767527343511894,-73.93786309965829,40.75672879636746,2,489
id_11826,2016-01-09 05:06:00,-73.9429952617157,40.7375442201295,-73.97295644350366,40.736213912877716,3,369
id_11827,2016-01-09 05:07:00,-73.97182961999748,40.73439603194173,-73.96581811346435,40.73392093549466,3,106
id_11828,2016-01-09 05:08:00,-73.96534194719202,40.82497969712069,-73.95515891075844,40.82580558697435,2,150
id_11829,2016-01-09 05:09:00,-73.98101499569076,40.790381865677055,-73.94197135582077,40.79413422318991,1,637
id_11830,2016-01-09 05:10:00,-73.97732265937037,40.794339627194795,-73.90605559419564,40.82525450510475,1,1171
id_11831,2016-01-09 05:11:00,-73.96894865207041,40.821541879916616,-73.89076691988488,40.77803740484505,3,1361
id_11832,2016-01-09 05:12:00,-73.93197657886242,40.78508615045798,-73.93007422343668,40.810212891857475,3,426
id_11833,2016-01-09 05:13:00,-73.94587888804523,40.791555283697825,-73.95108175036935,40.82485912039962,3,698
id_11834,2016-01-09 05:14:00,-73.96330604874343,40.78230385863675,-73.97166209517665,40.75511223974394,1,607
id_11835,2016-01-09 05:15:00,-73.90388875531022,40.74759744607496,-73.938897617283,40.73896853590847,2,475
id_11836,2016-01-09 05:16:00,-73.93748523086579,40.76115109075252,-73.92868790230818,40.75807637240911,3,163
id_11837,2016-01-09 05:17:00,-73.89768905263641,40.818433991158926,-73.95730591580615,40.784800351395155,3,1003
id_11838,2016-01-09 05:18:00,-73.92650350377224,40.77438643298114,-73.95760765778039,40.799544999839895,1,650
id_11839,2016-01-09 05:19:00,-73.98842124034712,40.750414953527255,-73.90714990755906,40.82756740089878,1,1675
id_11840,2016-01-09 05:20:00,-73.89865243089842,40.81280403948242,-73.9240035847732,40.80847310706249,3,439
id_11841,2016-01-09 05:21:00,-73.90425366643191,40.73873048880023,-73.94497330777874,40.73874868392819,2,535
id_11842,2016-01-09 05:22:00,-73.9264728777219,40.793953028604236,-73.93422842248297,40.82205700472936,1,516
id_11843,2016-01-09 05:23:00,-73.93652264442692,40.800012448089966,-73.93952501020979,40.81449526574793,3,246
id_11844,2016-01-09 05:24:00,-73.94470739266814,40.76037682999268,-73.97256249741802,40.75151778299173,1,538
id_11845,2016-01-09 05:25:00,-73.94178251542331,40.746688479284515,-73.90296618706581,40.819232098328335,2,1673
id_11846,2016-01-09 05:26:00,-73.91307793591577,40.7748292766399,-73.98090002405301,40.75271740078674,3,1201
id_11847,2016-01-09 05:27:00,-73.93868583976413,40.80550323047555,-73.96869737839798,40.782448805636385,3,768
id_11848,2016-01-09 05:28:00,-73.97239753012975,40.81866915579275,-73.93382813905416,40.806902739579606,3,613
id_11849,2016-01-09 05:29:00,-73.98418224328269,40.81153368984663,-73.94388661549937,40.739577855075396,2,1576
id_11850,2016-01-09 05:30:00,-73.97738137237134,40.740952919804656,-73.93046506791222,40.80073692792827,3,1215
id_11851,2016-01-09 05:31:00,-73.96485588911625,40.75227765848832,-73.89803016893799,40.781776011926446,1,1173
id_11852,2016-01-09 05:32:00,-73.95322658785602,40.79169857350779,-73.9614002216536,40.780961984581594,1,266
id_11853,2016-01-09 05:33:00,-73.90075839878247,40.80099101111301,-73.97492864353922,40.791875499047194,3,999
id_11854,2016-01-09 05:34:00,-73.96609127678003,40.73087382369223,-73.97787120056329,40.737570079084556,3,182
id_11855,2016-01-09 05:35:00,-73.95804014419974,40.74425737288837,-73.98409391211987,40.74272786960274,2,358
id_11856,2016-01-09 05:36:00,-73.96769854604732,40.73940169079708,-73.91092454754867,40.74765977319256,1,731
id_11857,2016-01-09 05:37:00,-73.93542581812939,40.764110924439755,-73.94425302102053,40.745163045120904,1,451
id_11858,2016-01-09 05:38:00,-73.92829133037054,40.79808023051916,-73.96441987772455,40.77492100274174,2,827
id_11859,2016-01-09 05:39:00,-73.93678724681028,40.82431941647646,-73.92259276514243,40.790017709839994,1,655
id_11860,2016-01-09 05:40:00,-73.8948143348783,40.7389523308791,-73.91226382006911,40.74338237275416,2,250
id_11861,2016-01-09 05:41:00,-73.89046219823459,40.7806091343942,-73.89628714597073,40.80449063156632,3,518
id_11862,2016-01-09 05:42:00,-73.90626040101944,40.76724665958958,-73.95005625288115,40.814862918480216,2,1295
id_11863,2016-01-09 05:43:00,-73.90947038551097,40.76983215576293,-73.92105795998779,40.73966402208454,3,678
id_11864,2016-01-09 05:44:00,-73.95339472232503,40.73680463183583,-73.9629371214935,40.74682868307292,3,258
id_11865,2016-01-09 05:45:00,-73.9320216493838,40.758832088972184,-73.90345193067938,40.76693174548527,3,434
id_11866,2016-01-09 05:46:00,-73.9548527581051,40.75524559960567,-73.89913055018697,40.79570435342149,3,1249
id_11867,2016-01-09 05:47:00,-73.91156441538261,40.801829864481675,-73.926974960483,40.73854317753611,1,1370
id_11868,2016-01-09 05:48:00,-73.97281688609081,40.7941858332232,-73.92410506620152,40.76473007199471,3,837
id_11869,2016-01-09 05:49:00,-73.96833282857052,40.79363104471609,-73.92403838840134,40.82908395295023,3,792
id_11870,2016-01-09 05:50:00,-73.98613059291296,40.781925825294,-73.93084369553249,40.78202102176335,3,889
id_11871,2016-01-09 05:51:00,-73.9291060326662,40.764208518796764,-73.94612170822016,40.74732776070751,2,395
id_11872,2016-01-09 05:52:00,-73.9211461741211,40.75437920487304,-73.9159676864213,40.79116086578244,2,601
id_11873,2016-01-09 05:53:00,-73.98966377137685,40.7311283799035,-73.89233773132395,40.765645428184015,1,1317
id_11874,2016-01-09 05:54:00,-73.93892142360058,40.744792804494715,-73.91541955843205,40.818969652556135,2,1310
id_11875,2016-01-09 05:55:00,-73.95231254615102,40.7519881540717,-73.95904331610708,40.8250579232035,2,1224
id_11876,2016-01-09 05:56:00,-73.91076192181812,40.82755635330233,-73.9399563705423,40.75352730204912,3,1677
id_11877,2016-01-09 05:57:00,-73.98611092540013,40.82704516563628,-73.93029380297237,40.8218869584618,1,999
id_11878,2016-01-09 05:58:00,-73.98514343111819,40.80676661608994,-73.98177868394525,40.80758000904439,2,60
id_11879,2016-01-09 05:59:00,-73.92797909012741,40.79103260238045,-73.9408008156393,40.74556212235019,3,999
id_11880,2016-01-09 06:00:00,-73.93083611454202,40.796880840429836,-73.97975429201031,40.81261947302592,1,814
id_11881,2016-01-09 06:01:00,-73.90689099770019,40.79005490533862,-73.93894843513164,40.7477778284355,2,1055
id_11882,2016-01-09 06:02:00,-73.93077331108425,40.79468301430778,-73.98130173636136,40.73097012672222,2,1299
id_11883,2016-01-09 06:03:00,-73.89506291714085,40.75192369085628,-73.95386324330889,40.80779214659465,3,1217
id_11884,2016-01-09 06:04:00,-73.95856153577655,40.827670191663906,-73.89455148778859,40.76461375038288,3,1803
id_11885,2016-01-09 06:05:00,-73.95020785935951,40.80566385194499,-73.98925364792304,40.822164841924554,3,760
id_11886,2016-01-09 06:06:00,-73.8922325333497,40.75342437280396,-73.96257298305335,40.77428879455467,1,1343
id_11887,2016-01-09 06:07:00,-73.97924757566281,40.78136479396162,-73.95282622158898,40.79104423783126,2,394
id_11888,2016-01-09 06:08:00,-73.91040951468037,40.808921731031404,-73.9309976909688,40.8045825980249,3,328
id_11889,2016-01-09 06:09:00,-73.98884312853396,40.82111601074888,-73.89345574162675,40.81444022222543,3,1383
id_11890,2016-01-09 06:10:00,-73.94134867505966,40.768384449958155,-73.92602508974971,40.74774298046141,2,542
id_11891,2016-01-09 06:11:00,-73.97465976626313,40.778373028180795,-73.90062191228338,40.75041160201441,2,1269
id_11892,2016-01-09 06:12:00,-73.93011382962719,40.760988269242254,-73.97373982734675,40.81878369938522,3,1156
id_11893,2016-01-09 06:13:00,-73.91018300302922,40.76765793538895,-73.96114014925494,40.759196658244235,1,727
id_11894,2016-01-09 06:14:00,-73.98669576976492,40.75277093490483,-73.90129398272303,40.793725107890545,2,1593
id_11895,2016-01-09 06:15:00,-73.97362272734082,40.73299117051574,-73.98948227156096,40.73708921288274,1,259
id_11896,2016-01-09 06:16:00,-73.95573896188381,40.771633079746266,-73.9446222250051,40.79677641615594,1,585
id_11897,2016-01-09 06:17:00,-73.96442010341443,40.777057859343536,-73.94471129414909,40.748621204535134,3,772
id_11898,2016-01-09 06:18:00,-73.95167801101937,40.80798969125519,-73.89537451757025,40.80978144407992,2,828
id_11899,2016-01-09 06:19:00,-73.89481317001825,40.78226215627946,-73.94507799876243,40.80419740515374,3,875
id_11900,2016-01-09 06:20:00,-73.97987938725598,40.76263972243476,-73.8993669381965,40.78880174389509,1,1359
id_11901,2016-01-09 06:21:00,-73.94767178913342,40.776324282737065,-73.93146789372828,40.74505026375007,1,725
id_11902,2016-01-09 06:22:00,-73.94429086283924,40.80961328059794,-73.96000267989416,40.75652132552595,2,985
id_11903,2016-01-09 06:23:00,-73.96196579481708,40.77809509503904,-73.97517338387586,40.7342184987734,3,934
id_11904,2016-01-09 06:24:00,-73.96214934423124,40.78551830108921,-73.94097988278327,40.76150281951757,1,520
id_11905,2016-01-09 06:25:00,-73.91852478382506,40.747299894451764,-73.98823567879224,40.76806685173391,2,1104
id_11906,2016-01-09 06:26:00,-73.9282156157349,40.73076352839731,-73.95647905803305,40.77652355431467,3,1015
id_11907,2016-01-09 06:27:00,-73.90871679802667,40.82296766453455,-73.93769328460782,40.82967619166203,2,452
id_11908,2016-01-09 06:28:00,-73.94949267775219,40.756796487327925,-73.93417119071411,40.802529730606366,2,969
id_11909,2016-01-09 06:29:00,-73.92932889730203,40.76475750099884,-73.94560671006137,40.769292627071515,3,243
id_11910,2016-01-09 06:30:00,-73.90064118593173,40.74148465670773,-73.89360301584068,40.81456768991174,3,1755
id_11911,2016-01-09 06:31:00,-73.90486715282836,40.78129979715384,-73.97517581257998,40.766648011238104,2,1164
id_11912,2016-01-09 06:32:00,-73.89799766075,40.80370988464683,-73.89025068411945,40.766243742970104,2,661
id_11913,2016-01-09 06:33:00,-73.96310249774717,40.79860670851189,-73.92086196423544,40.73636978808775,3,1556
id_11914,2016-01-09 06:34:00,-73.89145788154678,40.81556021147934,-73.90750069498758,40.80352023621296,2,325
id_11915,2016-01-09 06:35:00,-73.90836100845286,40.75865700932582,-73.92656745917847,40.750232799135205,3,299
id_11916,2016-01-09 06:36:00,-73.91051921939587,40.7614663280239,-73.96850676487534,40.75351375320933,3,1002
id_11917,2016-01-09 06:37:00,-73.92324213990413,40.82655735429707,-73.91493476654105,40.76462833396294,2,1261
id_11918,2016-01-09 06:38:00,-73.89167320266279,40.77565997979505,-73.90518099744529,40.81219350606941,2,623
id_11919,2016-01-09 06:39:00,-73.94584367719534,40.81345137176257,-73.91480664417097,40.8160639542378,2,501
id_11920,2016-01-09 06:40:00,-73.91584606952375,40.79115020400073,-73.90260555775951,40.785091617734636,2,202
id_11921,2016-01-09 06:41:00,-73.92011887120114,40.74808648006534,-73.98364722791038,40.82255888325802,2,1900
id_11922,2016-01-09 06:42:00,-73.91679110935529,40.825743814766696,-73.89380484939177,40.772721051796886,2,1141
id_11923,2016-01-09 06:43:00,-73.91485351858307,40.76244427905854,-73.89608094339891,40.790486812448655,3,584
id_11924,2016-01-09 06:44:00,-73.97092441088787,40.794179151976294,-73.90030069218933,40.82292430024676,3,1405
id_11925,2016-01-09 06:45:00,-73.95509485302975,40.755451564825684,-73.92625920482146,40.78213035935666,3,617
id_11926,2016-01-09 06:46:00,-73.9507746004174,40.78756681103295,-73.90533153870813,40.77609675294918,1,662
id_11927,2016-01-09 06:47:00,-73.915200018602,40.78411145627207,-73.92950971158841,40.73289704403722,1,952
id_11928,2016-01-09 06:48:00,-73.91837520242807,40.75610382253042,-73.94077912799742,40.8180533642451,3,1298
id_11929,2016-01-09 06:49:00,-73.90666337947643,40.828877088436194,-73.8968989825582,40.74889918913745,2,1521
id_11930,2016-01-09 06:50:00,-73.91114808421096,40.744068351977916,-73.96924572756645,40.77570282915926,2,1018
id_11931,2016-01-09 06:51:00,-73.93039661206106,40.77430125422624,-73.90484235811407,40.80940500852679,3,879
id_11932,2016-01-09 06:52:00,-73.97600515135125,40.733137748821555,-73.94594540527964,40.78126564320521,3,1275
id_11933,2016-01-09 06:53:00,-73.92645447407676,40.7982722577758,-73.96080605939764,40.80809841783706,1,550
id_11934,2016-01-09 06:54:00,-73.90129407163624,40.776210359060286,-73.93938049096097,40.81367278919401,3,1003
id_11935,2016-01-09 06:55:00,-73.92568256366103,40.78600925591937,-73.92627004943478,40.81552951327106,2,647
